PerformanceToSalary,MonthlyIncome,EngagementScore,Age,OverTime,DistanceFromHome,ExperiencePerformance,TotalWorkingYears,YearsAtCompany,NumCompaniesWorked,PercentSalaryHike,PromotionGapRatio,JobRole,StockOptionLevel,YearsWithCurrManager,Attrition
0.00045599635202918376,6578,2.25,30,0,10,30,10,10,1,18,0.09090909090909091,7,1,4.0,0
0.0006782726656115759,4422,3.25,40,1,26,48,16,1,3,13,0.0,6,1,0.0,0
0.00029197080291970805,10274,2.25,35,0,2,45,15,7,2,18,0.375,4,1,4.0,0
0.0007485029940119761,5343,2.5,34,0,1,56,14,13,0,20,0.26666666666666666,0,0,9.0,0
0.0012620950778291964,2376,3.0,35,0,4,6,2,2,1,13,0.6666666666666666,2,1,2.0,0
0.0005610622779128483,5346,1.75,43,0,9,21,7,4,8,13,0.125,7,0,3.0,1
0.0010608203677510608,2827,2.5,32,0,2,3,1,1,1,12,0.0,8,3,0.0,0
0.00015042117930204573,19943,3.0,56,0,4,84,28,5,4,13,0.13793103448275862,3,1,2.0,0
0.0009578544061302681,3131,2.5,29,0,6,30,10,10,1,13,0.0,2,1,8.0,0
0.0015667841754798276,2552,2.5,19,0,9,4,1,1,1,25,0.0,6,0,0.0,0
0.0006699419383653417,4477,2.5,45,1,7,21,7,3,4,19,0.0,6,1,2.0,0
0.0004633204633204633,6474,3.0,37,0,1,42,14,14,1,13,0.2,4,1,11.0,0
0.000988793671720501,3033,1.75,20,0,3,6,2,2,1,12,0.3333333333333333,2,0,2.0,0
0.0010214504596527069,2936,3.0,44,1,10,18,6,6,1,11,0.0,6,0,2.0,1
0.00016122964475734938,18606,3.0,53,0,7,78,26,7,3,18,0.14814814814814814,3,1,7.0,0
0.0013831258644536654,2168,2.0,29,1,15,18,6,5,0,18,0.14285714285714285,6,1,3.0,0
0.001051156271899089,2853,2.75,22,1,3,3,1,0,0,11,0.0,6,1,0.0,1
0.00023461786615050736,17048,2.0,46,0,2,112,28,26,8,23,0.5172413793103449,3,0,9.0,0
0.0013094718463553033,2290,3.0,44,0,17,18,6,0,2,13,0.0,6,0,0.0,0
0.0008331019161344071,3600,3.0,33,0,2,15,5,5,1,13,0.16666666666666666,1,1,4.0,0
0.0014231499051233396,2107,1.25,41,0,5,15,5,1,6,17,0.0,6,1,0.0,1
0.0007288629737609329,4115,2.5,30,0,29,24,8,4,8,19,0.0,7,3,3.0,0
0.0006931608133086876,4327,2.75,40,0,2,15,5,0,5,12,0.0,7,3,0.0,0
0.00022400179201433613,17856,2.75,50,0,2,128,32,2,2,22,0.06060606060606061,3,1,2.0,0
0.0009383797309978105,3196,2.5,28,0,19,18,6,6,1,12,0.42857142857142855,2,3,3.0,0
0.00015721622471439052,19081,2.5,46,0,15,75,25,4,5,11,0.0,5,1,3.0,0
0.00033456005352960856,8966,2.75,35,1,17,45,15,7,3,15,0.0625,7,3,7.0,0
0.0013568521031207597,2210,2.5,24,0,17,3,1,1,1,13,0.0,2,1,0.0,1
0.0006607929515418502,4539,2.25,33,0,25,30,10,10,1,12,0.0,7,1,1.0,0
0.0010940919037199124,2741,2.5,36,0,6,21,7,7,1,14,0.125,2,1,7.0,0
0.000859106529209622,3491,2.5,30,0,7,30,10,10,1,13,0.7272727272727273,2,3,9.0,0
0.0008806693086745927,4541,3.25,44,0,29,80,20,20,1,25,0.6190476190476191,6,0,14.5,0
0.0011198208286674132,2678,3.75,20,0,21,6,2,2,1,17,0.6666666666666666,8,0,2.0,0
0.0004065040650406504,7379,3.5,46,0,2,36,12,6,2,11,0.07692307692307693,4,1,4.0,0
0.00047824007651841227,6272,2.5,42,0,2,30,10,4,7,16,0.0,1,1,3.0,0
0.0005746025665581306,5220,3.0,60,1,7,36,12,11,0,18,0.07692307692307693,7,1,9.0,0
0.0014577259475218659,2743,2.5,32,0,13,8,2,2,1,20,0.6666666666666666,2,1,2.0,0
0.000600120024004801,4998,3.5,32,1,2,30,10,8,4,14,0.0,6,0,7.0,0
0.00039012971813127864,10252,2.0,36,1,1,68,17,7,2,21,0.3888888888888889,4,1,7.0,0
0.0010783608914450035,2781,2.5,33,0,9,45,15,14,0,13,0.25,6,1,10.0,0
0.00043776448270830295,6852,2.0,40,0,10,21,7,5,7,12,0.125,7,1,3.0,0
0.000605938194304181,4950,3.0,25,0,10,15,5,4,0,14,0.16666666666666666,7,0,1.0,0
0.0011173184357541898,3579,2.5,30,1,1,48,12,11,0,21,0.38461538461538464,6,1,7.0,0
0.00022741055184960583,13191,2.0,42,1,26,60,20,1,3,17,0.0,5,0,0.0,0
0.00028907303912121797,10377,2.75,35,1,8,48,16,13,4,11,0.23529411764705882,7,1,12.0,0
0.0013416815742397137,2235,2.25,27,1,14,27,9,9,1,14,0.6,6,2,8.0,0
0.00028563267637817766,10502,2.75,54,0,1,99,33,5,7,17,0.029411764705882353,4,1,4.0,0
0.0014910536779324055,2011,3.25,44,0,2,30,10,10,1,13,0.6363636363636364,6,1,7.0,0
0.002150537634408602,1859,1.75,19,1,10,4,1,1,1,25,0.0,6,0,0.0,1
0.0007976601967561818,3760,2.25,29,0,1,9,3,3,1,15,0.25,6,3,2.0,0
0.0001687289088863892,17779,3.0,54,0,3,108,36,10,3,14,0.0,5,0,9.0,0
0.0004389815627743635,6833,2.75,31,1,11,18,6,6,1,12,0.0,0,0,1.0,0
0.00044033465433729633,6812,2.0,31,0,24,30,10,10,1,19,0.09090909090909091,0,0,8.0,0
0.000580046403712297,5171,3.25,59,0,3,39,13,6,5,17,0.0,7,0,5.0,0
0.0001519679854110734,19740,2.5,43,0,3,75,25,8,3,14,0.0,5,1,7.0,0
0.0001603249251817016,18711,2.25,49,0,4,69,23,1,2,13,0.0,3,1,0.0,0
0.0008123476848090983,3692,2.75,36,0,3,36,12,11,1,12,0.0,6,0,7.0,0
0.001171875,2559,3.25,48,0,2,21,7,1,5,11,0.0,2,0,0.0,0
0.0011914217633042098,2517,2.25,27,0,4,15,5,5,1,11,0.0,6,3,3.0,0
0.0004528985507246377,6623,3.0,29,1,7,18,6,6,1,11,0.14285714285714285,0,2,0.0,0
0.000164239570787255,18265,3.25,48,0,1,75,25,1,6,12,0.0,5,0,0.0,0
0.00018604651162790697,16124,3.0,29,0,1,27,9,7,3,14,0.1,5,2,7.0,0
0.001160092807424594,2585,3.5,34,0,20,6,2,1,0,17,0.0,6,0,0.0,0
0.00016470846601515318,18213,2.5,44,0,5,78,26,22,7,11,0.1111111111111111,3,1,10.0,0
0.0003579525116334566,8380,3.75,33,1,10,30,10,9,0,14,0.0,7,2,8.0,0
0.001001669449081803,2994,3.5,19,1,25,3,1,1,1,12,0.0,6,0,1.0,0
0.0032679738562091504,1223,3.5,23,0,1,4,1,1,1,22,0.0,6,1,1.0,0
0.002680965147453083,1118,3.0,25,1,24,3,1,1,1,14,0.5,8,0,0.0,1
0.0013908205841446453,2875,3.0,26,1,4,32,8,8,1,20,0.2222222222222222,6,0,2.0,0
0.00015936254980079682,18824,1.25,45,1,2,78,26,24,2,16,0.037037037037037035,3,0,11.0,1
0.0002209456473707468,13577,3.0,55,1,8,102,34,33,1,15,0.42857142857142855,0,1,0.0,0
0.0015232292460015233,2625,2.25,21,0,10,8,2,2,1,20,0.6666666666666666,2,0,2.0,1
0.00015965939329430547,18789,2.75,46,0,4,78,26,11,2,14,0.0,3,1,8.0,0
0.0006609385327164573,4538,2.75,34,1,2,12,4,3,0,12,0.0,7,0,2.0,0
0.00020153164046755341,19847,2.5,51,1,9,124,31,29,4,24,0.34375,3,1,10.0,0
0.00028536098164177684,10512,3.75,59,0,18,75,25,9,6,12,0.19230769230769232,4,0,4.0,0
0.0006749156355455568,4444,2.75,34,0,19,45,15,11,4,13,0.3125,2,2,10.0,0
0.0013921113689095127,2154,3.25,28,1,1,15,5,4,0,11,0.0,2,0,2.0,0
0.0001563232765358762,19190,3.0,44,0,4,78,26,25,1,14,0.5185185185185185,3,2,13.0,0
0.0006680026720106881,4490,2.75,34,0,11,42,14,10,4,11,0.06666666666666667,1,2,8.0,0
0.000855431993156544,3506,3.25,35,1,6,12,4,3,0,14,0.4,6,0,2.0,0
0.0012642225031605564,2372,3.0,42,1,7,54,18,1,6,16,0.0,6,0,0.0,0
0.00029319781078967946,10231,3.5,43,0,4,69,23,21,3,14,0.625,7,0,14.5,0
0.0005544261689151728,5410,3.0,36,1,2,54,18,16,9,11,0.2631578947368421,4,0,12.0,0
0.0003759869657851861,7978,3.0,44,0,15,30,10,10,1,11,0.0,0,1,5.0,1
0.0007755946225439503,3867,3.0,28,1,2,6,2,2,1,12,0.6666666666666666,2,1,2.0,0
0.0010567101091933778,2838,2.25,51,0,6,24,8,7,0,14,0.7777777777777778,2,0,7.0,0
0.0006388415672913117,4695,3.0,30,1,9,30,10,8,7,18,0.09090909090909091,4,0,7.0,0
0.0008982035928143712,3339,2.25,29,1,7,30,10,7,3,13,0.6363636363636364,2,2,7.0,1
0.0014416146083613647,2080,2.5,28,0,1,15,5,3,2,11,0.16666666666666666,6,0,2.0,0
0.001430615164520744,2096,3.25,25,0,1,6,2,2,1,18,0.6666666666666666,6,0,1.0,0
0.0004830917874396135,6209,3.5,32,0,8,30,10,10,1,15,0.0,7,2,8.0,0
0.00022145941756173182,18061,2.5,45,0,25,88,22,0,3,22,0.0,3,0,0.0,0
0.0001751927119831815,17123,2.75,39,1,13,63,21,19,6,13,0.6818181818181818,3,2,2.0,0
0.0012642225031605564,2372,2.75,58,0,23,6,2,2,1,12,0.6666666666666666,6,2,2.0,0
0.0006142506142506142,4883,2.75,32,0,7,30,10,10,1,18,0.09090909090909091,2,1,1.0,1
0.0007682458386683739,3904,2.0,39,0,23,18,6,5,0,13,0.0,6,0,3.0,1
0.0006482281763180639,4627,2.0,30,0,6,30,10,9,0,12,0.5454545454545454,2,1,7.0,0
0.00042283298097251583,7094,2.75,36,0,10,30,10,7,3,12,0.09090909090909091,0,0,7.0,0
0.0008761682242990654,3423,2.75,46,0,1,30,10,7,6,12,0.45454545454545453,1,0,7.0,0
0.00044943820224719103,6674,2.25,28,0,1,30,10,9,0,11,0.6363636363636364,2,3,5.0,0
0.00017771459036786921,16880,2.5,50,1,28,75,25,3,4,11,0.038461538461538464,5,0,2.0,0
0.0003298515667949423,9094,2.75,40,1,25,27,9,5,2,12,0.1,7,0,0.0,1
0.00035515567657156387,8446,2.5,52,1,5,30,10,8,9,19,0.6363636363636364,7,0,7.0,1
0.0003356549467147772,11916,2.5,30,1,17,36,9,9,1,23,0.0,3,2,8.0,0
0.000661521499448732,4534,2.0,39,0,18,27,9,8,0,11,0.1,4,0,7.0,0
0.0003044757941743631,9852,2.75,31,1,2,30,10,10,1,19,0.8181818181818182,7,1,6.0,0
0.00048764629388816646,6151,1.75,41,0,10,57,19,19,1,13,0.55,7,0,9.0,0
0.0013026487190620929,2302,2.5,31,1,1,9,3,3,1,11,0.5,8,0,2.0,1
0.0012695725772323319,2362,2.0,44,0,3,30,10,3,4,12,0.09090909090909091,2,0,2.0,1
0.00016795431642593214,17861,3.25,42,1,2,63,21,20,0,13,0.09090909090909091,3,0,10.0,0
0.00015634771732332708,19187,3.0,55,0,2,69,23,19,4,14,0.375,3,1,11.0,0
0.00015214524799675422,19717,2.5,56,0,8,108,36,7,6,14,0.1891891891891892,3,0,7.0,0
0.000846262341325811,3544,2.75,40,0,16,18,6,4,9,16,0.0,6,1,0.0,0
0.0003528996588636631,8500,3.75,34,0,9,30,10,9,0,11,0.09090909090909091,0,1,6.0,0
0.0006435006435006435,4661,3.25,40,0,2,27,9,9,1,13,0.8,6,0,8.0,0
0.0007309941520467836,4103,2.75,41,0,1,30,10,9,0,17,0.09090909090909091,7,1,7.0,0
0.0007058823529411765,4249,2.75,35,1,4,27,9,9,1,11,0.1,6,0,1.0,0
0.00021387324445711842,14026,2.5,51,1,5,99,33,33,1,11,0.0,3,1,10.0,0
0.0004351610095735422,6893,2.5,38,0,2,33,11,7,3,15,0.08333333333333333,7,1,7.0,0
0.0004897159647404506,6125,2.75,34,0,15,30,10,10,1,12,0.8181818181818182,7,0,6.0,0
0.0008174386920980927,3669,3.5,25,0,19,21,7,3,3,11,0.125,2,3,2.0,0
0.0002997302427814966,10008,2.5,58,1,7,93,31,10,7,14,0.15625,4,0,9.0,1
0.0016750418760469012,2387,2.5,40,0,1,28,7,4,3,22,0.0,2,1,3.0,0
0.000646551724137931,4639,2.5,36,0,7,51,17,15,2,16,0.3333333333333333,7,1,13.0,0
0.00037979491074819596,7898,3.5,48,0,4,33,11,10,1,11,0.0,4,0,8.0,0
0.001183431952662722,2534,3.25,27,0,11,15,5,1,8,14,0.0,8,1,0.0,0
0.00022825838849577722,13142,2.5,51,0,11,87,29,5,3,16,0.0,4,0,3.0,0
0.0018610421836228288,1611,3.5,18,0,1,0,0,0,1,15,0.0,2,0,0.0,0
0.0005592841163310962,5363,3.0,35,0,1,30,10,9,0,12,0.0,2,1,0.0,0
0.0007886435331230284,5071,2.75,27,0,2,32,8,6,3,20,0.0,7,0,0.0,0
0.00021904205607476635,13695,2.75,55,1,13,72,24,19,6,17,0.12,7,0,8.0,1
0.00022383048571215399,13402,2.5,56,1,23,99,33,19,4,12,0.4411764705882353,4,1,9.0,0
0.0019704433497536944,2029,2.25,34,0,26,20,5,5,1,20,0.0,6,3,0.0,0
0.0006271558482282847,6377,2.75,40,0,2,60,15,12,5,20,0.6875,0,3,8.0,0
0.0005524861878453039,5429,2.25,34,0,29,30,10,8,4,13,0.6363636363636364,2,2,7.0,0
0.0010768126346015793,2785,3.0,31,0,2,9,3,1,7,14,0.0,8,0,0.0,1
0.0006500541711809318,4614,3.25,35,1,18,15,5,4,0,18,0.5,7,1,2.0,1
0.0011489850631941786,2610,3.75,38,0,7,12,4,4,1,11,0.0,6,3,3.0,0
0.0004485645933014354,6687,3.5,34,0,2,42,14,14,1,11,0.26666666666666666,0,0,11.0,0
0.0006349206349206349,4724,2.25,28,0,26,15,5,5,1,11,0.0,7,1,4.0,0
0.0004854368932038835,6179,3.5,31,1,22,30,10,10,1,15,0.5454545454545454,4,2,7.0,1
0.000490115994118608,6120,2.75,39,1,21,24,8,5,3,12,0.1111111111111111,7,2,4.0,0
0.000283098990280268,10596,2.25,51,0,2,42,14,4,2,11,0.2,7,0,2.0,0
0.0005486466715435259,5467,3.0,41,1,22,36,12,6,3,14,0.23076923076923078,6,2,3.0,0
0.001001001001001001,2996,3.25,37,1,4,24,8,6,7,15,0.1111111111111111,6,0,3.0,0
0.00030003000300030005,9998,2.5,33,0,5,24,8,5,6,13,0.1111111111111111,7,0,2.0,0
0.0007354743809757293,4078,2.25,32,1,2,12,4,3,0,13,0.2,7,3,2.0,0
0.000366266825382291,10920,2.75,39,0,25,52,13,6,3,21,0.0,0,1,5.0,0
0.00048130916091769613,6232,2.5,25,0,18,18,6,3,2,11,0.14285714285714285,7,0,2.0,0
0.00022644927536231884,13247,3.25,52,1,28,72,24,5,2,11,0.0,4,1,2.0,0
0.0007349338559529642,4081,1.75,43,1,6,60,20,20,1,14,0.047619047619047616,6,0,8.0,0
0.0005199306759098787,5769,3.5,27,1,10,18,6,6,1,11,0.5714285714285714,7,0,4.0,0
0.0012526096033402922,2394,3.5,27,1,17,24,8,8,1,13,0.7777777777777778,6,0,7.0,1
0.0007682458386683739,3904,2.75,26,0,2,15,5,4,0,12,0.16666666666666666,6,0,1.0,0
0.00017857142857142857,16799,2.5,42,0,10,63,21,20,0,14,0.0,3,1,9.0,0
0.0010166045408336157,2950,2.5,52,0,8,36,12,5,9,13,0.0,2,0,4.0,0
0.0008264462809917355,3629,2.0,37,0,11,24,8,3,4,18,0.0,2,0,2.0,0
0.0003204101249599487,9362,3.25,35,0,18,30,10,2,2,11,0.18181818181818182,4,0,2.0,0
0.0009287925696594427,3229,2.5,25,0,1,21,7,3,4,11,0.0,2,1,2.0,0
0.0008382229673093043,3578,3.0,26,0,7,24,8,7,0,12,0.0,2,0,7.0,0
0.0003755163349605708,7988,1.5,29,0,17,30,10,10,1,13,0.0,1,0,9.0,0
0.0009334889148191366,4284,1.25,49,0,28,80,20,4,3,20,0.047619047619047616,2,0,3.0,1
0.0003971405877680699,7553,2.75,29,1,14,27,9,8,0,12,0.7,0,0,7.0,1
0.000173120203127705,17328,3.75,54,0,1,87,29,20,6,19,0.4,5,0,7.0,0
0.00020302507359658918,19701,2.75,58,1,1,128,32,9,3,21,0.030303030303030304,5,1,5.0,0
0.00020362451639177357,14732,3.5,55,0,1,93,31,7,2,13,0.0,5,2,0.0,0
0.00032331070158422246,9278,2.5,36,1,3,45,15,5,3,16,0.0,7,0,1.0,0
0.0022058823529411764,1359,2.0,31,0,1,3,1,1,1,12,0.0,8,0,0.0,1
0.0006276150627615063,4779,2.5,30,0,7,24,8,3,7,14,0.0,7,2,2.0,0
0.00018267064482737624,16422,2.25,31,0,8,27,9,3,3,11,0.1,5,0,0.0,0
0.001001001001001001,2996,2.75,34,0,1,30,10,4,5,14,0.09090909090909091,6,2,3.0,0
0.002377179080824089,1261,2.0,31,0,8,3,1,1,1,12,0.0,6,0,0.0,1
0.0014285714285714286,2099,2.0,27,0,11,18,6,5,0,14,0.14285714285714285,2,0,4.0,0
0.0005162622612287042,5810,2.5,36,0,4,30,10,10,1,16,0.09090909090909091,2,0,8.0,0
0.0005311614730878187,5647,1.75,36,0,16,33,11,3,4,13,0.0,7,2,2.0,0
0.0008769365682548962,3420,2.75,47,0,1,51,17,6,7,12,0.05555555555555555,6,1,2.0,0
0.0006816632583503749,4400,1.25,25,0,9,18,6,3,3,12,0.2857142857142857,8,0,2.0,1
0.000856898029134533,3500,2.75,37,0,5,21,7,6,0,14,0.125,2,0,3.0,0
0.0019351717464925011,2066,2.25,56,0,1,20,5,3,2,22,0.16666666666666666,6,1,0.0,0
0.00017472335468841002,17169,2.25,47,0,2,78,26,20,3,19,0.18518518518518517,5,2,6.0,0
0.000720634158059092,4162,3.25,24,1,4,15,5,5,1,12,0.0,7,2,3.0,0
0.00032590983161325367,9204,3.5,32,0,7,21,7,4,4,12,0.0,7,1,3.0,0
0.0009104704097116844,3294,2.25,34,0,1,21,7,5,5,17,0.0,2,1,2.0,0
0.0014097744360902255,2127,2.5,41,1,5,21,7,4,2,12,0.0,6,0,3.0,0
0.0007545271629778672,3975,3.0,40,0,9,33,11,8,3,11,0.0,2,2,7.0,0
0.00027793218454697053,10793,2.25,31,0,8,39,13,13,1,18,0.6428571428571429,7,1,9.0,0
0.0002971179558284639,10096,2.25,46,0,9,84,28,7,4,11,0.13793103448275862,7,1,3.0,1
0.0010967918837400603,3646,1.5,39,1,2,44,11,1,2,23,0.0,2,0,0.0,1
0.00040284678393984153,7446,2.5,31,0,1,30,10,10,1,11,0.36363636363636365,4,0,7.0,1
0.00027644673792849247,10851,1.5,45,1,20,72,24,7,2,18,0.0,0,1,7.0,0
0.0014218009478672985,2109,3.5,31,0,8,24,8,3,9,18,0.0,1,0,2.0,0
0.0008058017727639,3722,3.0,31,1,2,21,7,2,6,13,0.25,2,1,2.0,1
0.0003197953309881676,9380,3.25,45,1,29,30,10,3,4,18,0.09090909090909091,4,2,2.0,0
0.0005467468562055768,5486,2.0,48,0,7,45,15,2,4,11,0.125,7,3,2.0,0
0.001093693036820999,2742,2.75,34,0,9,6,2,2,1,15,0.6666666666666666,1,0,2.0,1
0.00021805494984736154,13757,2.75,40,0,8,48,16,9,2,11,0.23529411764705882,5,1,8.0,0
0.00035444234404536864,8463,3.0,28,0,5,18,6,5,0,18,0.14285714285714285,7,0,3.0,0
0.0009484666455896301,3162,3.0,44,0,5,21,7,5,3,14,0.0,2,0,3.0,0
0.0001807337791433219,16598,3.0,53,0,2,105,35,9,4,12,0.2222222222222222,5,0,8.0,0
0.0004509921828021648,6651,2.25,49,0,5,60,20,3,2,14,0.047619047619047616,0,1,2.0,0
0.0012787723785166241,2345,3.0,40,0,2,24,8,3,2,14,0.1111111111111111,6,1,2.0,0
0.0008769365682548962,3420,3.0,44,0,20,18,6,5,1,13,0.14285714285714285,6,0,3.0,0
0.0006858710562414266,4373,2.25,33,0,7,15,5,4,0,14,0.0,7,2,3.0,0
0.0006302521008403362,4759,2.5,34,0,3,45,15,13,3,18,0.1875,7,0,12.0,0
0.0005658242172764995,5301,3.25,30,0,16,12,4,2,8,15,0.4,7,2,2.0,0
0.0008165487207403375,3673,2.75,42,0,9,36,12,12,1,13,0.38461538461538464,2,0,8.0,0
0.0006290626965820927,4768,2.5,44,0,1,33,11,1,7,12,0.0,7,1,0.0,0
0.002352941176470588,1274,2.75,30,0,7,3,1,1,1,13,0.0,6,2,0.0,0
0.0008161599673536013,4900,2.5,57,0,1,52,13,12,0,24,0.14285714285714285,6,1,8.0,0
0.00028661507595299513,10466,2.5,49,0,7,87,29,8,3,14,0.0,0,2,7.0,0
0.0001763875823142051,17007,2.5,34,0,15,48,16,14,7,14,0.35294117647058826,5,2,9.0,0
0.0010309278350515464,2909,2.75,28,0,1,15,5,3,3,15,0.16666666666666666,8,1,2.0,1
0.0005202913631633715,5765,1.75,29,0,13,21,7,5,5,11,0.0,7,0,0.0,1
0.0008695652173913044,4599,2.0,34,1,24,64,16,15,0,23,0.5882352941176471,7,0,10.0,1
0.0012474012474012475,2404,2.75,35,0,7,3,1,1,1,13,0.0,8,1,0.0,0
0.0009454774661203908,3172,2.25,24,1,9,12,4,0,2,11,0.0,2,0,0.0,1
0.0014749262536873156,2033,3.0,24,0,13,3,1,1,1,13,0.0,8,1,0.0,0
0.0002938295788442703,10209,2.5,44,1,2,48,16,2,5,18,0.11764705882352941,4,0,2.0,0
0.00034798747245099175,8620,2.75,29,0,19,30,10,10,1,14,0.0,7,2,4.0,0
0.001937046004842615,2064,2.5,30,0,1,24,6,5,0,21,0.14285714285714285,1,1,3.0,0
0.0007433102081268583,4035,3.0,55,1,4,12,4,3,0,16,0.2,0,0,2.0,0
0.0007814535035165407,3838,2.25,33,0,4,24,8,5,8,11,0.0,2,0,2.0,0
0.0006533101045296168,4591,3.0,47,1,14,33,11,5,3,17,0.08333333333333333,7,1,2.0,0
0.00117096018735363,2561,2.25,28,0,2,24,8,0,7,11,0.0,2,0,0.0,1
0.0019181585677749361,1563,2.5,28,0,1,3,1,1,1,14,0.0,6,1,0.0,0
0.000612369871402327,4898,2.75,28,0,7,15,5,4,0,14,0.16666666666666666,7,0,3.0,0
0.0008350730688935282,4789,1.75,49,0,3,40,10,3,4,25,0.09090909090909091,2,1,2.0,0
0.0009430996541967935,3180,3.0,29,0,2,12,4,3,0,13,0.0,2,3,2.0,0
0.0004580152671755725,6549,2.0,28,0,29,24,8,8,1,14,0.1111111111111111,4,2,7.0,0
0.0004695570511817186,6388,2.75,33,1,8,42,14,0,2,17,0.0,0,0,0.0,0
0.0003557136505113384,11244,3.0,32,0,10,40,10,5,2,25,0.0,3,0,0.0,0
0.0002494854362876567,16032,2.5,54,0,11,104,26,14,3,20,0.037037037037037035,3,1,12.0,0
0.0012695725772323319,2362,1.75,29,0,1,33,11,9,6,13,0.0,6,0,7.0,1
0.00018372221201543268,16328,2.75,44,0,28,72,24,20,3,13,0.56,5,1,14.5,0
0.00035812343320997973,8376,2.75,39,0,6,27,9,2,4,18,0.2,4,0,2.0,0
0.0001806467152405612,16606,3.0,46,0,3,69,23,13,8,12,0.20833333333333334,3,1,1.0,0
0.0003485535029627048,8606,3.0,35,0,16,33,11,11,1,19,0.25,0,0,3.0,0
0.0013198416190057193,2272,2.25,23,0,20,15,5,4,0,14,0.16666666666666666,2,0,2.0,0
0.0014858841010401188,2018,2.5,40,0,9,45,15,5,3,14,0.0625,2,0,0.0,1
0.00042348955392433656,7083,3.25,34,1,1,30,10,10,1,14,0.7272727272727273,7,0,6.0,0
0.0007343941248470012,4084,2.75,31,0,3,21,7,7,1,12,0.875,6,0,7.0,1
0.00020815986677768527,14411,3.0,50,1,22,96,32,32,1,13,0.3939393939393939,5,0,9.0,0
0.0017323516673884798,2308,2.5,34,1,7,48,12,11,0,25,0.38461538461538464,8,1,7.0,0
0.0006195786864931846,4841,2.25,42,0,2,12,4,1,4,14,0.0,2,1,0.0,0
0.0006999533364442371,4285,2.25,37,0,13,30,10,10,1,17,0.2727272727272727,6,0,7.0,0
0.0003087690407575134,9715,2.0,29,0,8,27,9,7,3,13,0.0,0,1,7.0,0
0.0006942837306179125,4320,3.0,33,0,25,15,5,5,1,13,0.0,4,0,2.0,0
0.001875293014533521,2132,3.75,45,0,28,32,8,5,4,20,0.0,6,1,3.0,0
0.0002962962962962963,10124,3.5,42,1,2,72,24,20,2,14,0.52,0,1,9.0,0
0.0005480453050785532,5473,2.25,40,0,9,27,9,8,0,12,0.7,7,0,1.0,0
0.000576036866359447,5207,2.5,33,1,28,45,15,15,1,12,0.3125,2,1,7.0,0
0.0002433386056697895,16437,3.5,40,1,6,84,21,21,1,21,0.3181818181818182,3,0,7.0,0
0.00130605137135394,2296,2.0,24,0,21,6,2,1,0,14,0.0,2,3,0.0,0
0.0007371007371007371,4069,3.5,40,1,8,24,8,2,3,18,0.2222222222222222,0,0,2.0,0
0.00040311744154797097,7441,1.75,45,0,1,30,10,10,1,12,0.6363636363636364,0,3,7.0,0
0.0016454134101192926,2430,2.0,35,0,28,24,6,5,0,23,0.5714285714285714,8,2,2.0,0
0.0005102908657935023,5878,2.25,32,0,5,36,12,7,3,12,0.15384615384615385,6,1,5.0,0
0.0015122873345935729,2644,3.5,36,1,2,28,7,3,3,21,0.125,8,0,2.0,0
0.0004658385093167702,6439,3.0,48,0,16,54,18,8,8,14,0.3684210526315789,7,1,7.0,0
0.0012234910277324632,2451,2.75,29,0,9,15,5,1,6,18,0.0,6,2,0.0,0
0.0004692632566870014,6392,2.25,33,0,8,24,8,2,2,13,0.2222222222222222,7,1,2.0,0
0.00030880082346886257,9714,2.25,30,0,1,30,10,10,1,11,0.5454545454545454,7,1,7.0,1
0.0004935834155972359,6077,3.0,38,0,10,30,10,6,3,11,0.09090909090909091,1,0,2.0,0
0.0012239902080783353,2450,2.25,35,0,1,9,3,3,1,19,0.25,2,0,2.0,0
0.0003242892660252946,9250,2.5,30,0,29,27,9,4,3,12,0.1,7,1,3.0,0
0.0014457831325301205,2074,2.25,35,1,2,3,1,1,1,12,0.0,2,1,0.0,1
0.0002949852507374631,10169,2.75,53,0,2,102,34,33,0,16,0.02857142857142857,4,1,9.0,1
0.0006177924217462932,4855,2.25,38,0,2,21,7,5,4,11,0.125,4,2,4.0,1
0.0007338551859099804,4087,2.5,32,0,1,27,9,6,4,14,0.1,6,1,2.0,0
0.001266891891891892,2367,2.75,48,0,15,30,10,8,8,12,0.6363636363636364,6,1,6.0,0
0.0010090817356205853,2972,2.75,34,0,7,3,1,1,1,13,0.0,6,0,0.0,0
0.0002042170827589728,19586,3.0,55,0,26,144,36,36,1,21,0.05405405405405406,3,1,13.0,0
0.0005469462169553327,5484,2.75,34,0,1,27,9,2,9,17,0.2,6,1,1.0,0
0.0019398642095053346,2061,2.25,26,0,3,4,1,1,1,21,0.0,6,0,0.0,0
0.00030226700251889167,9924,3.0,38,0,14,30,10,9,0,11,0.6363636363636364,7,1,7.0,0
0.0007144558228149559,4198,2.25,38,0,16,24,8,3,2,12,0.1111111111111111,7,0,2.0,0
0.00044014084507042255,6815,2.25,36,0,1,45,15,1,6,13,0.0,7,0,0.0,0
0.0006350550381033022,4723,2.5,29,1,3,30,10,10,1,18,0.09090909090909091,2,0,5.0,0
0.0004883607357968419,6142,2.5,35,1,10,30,10,5,3,16,0.0,0,0,4.0,0
0.0003641660597232338,8237,3.0,39,0,6,33,11,7,2,11,0.5833333333333334,7,1,6.0,0
0.00033882990738649197,8853,3.0,29,0,2,18,6,6,1,19,0.14285714285714285,0,1,3.0,0
